scale1,scale2,scale3
6.347031945121109,11.07915266676717,9.465669681422444
9.907491053225444,4.401301301552382,13.013746391120815
7.978850143953723,4.858172628212784,11.64733339515632
11.358906552502049,11.908584786250037,13.237412076506166
7.647886282275229,5.933484593572798,10.53875226560807
9.268641281523067,10.64712239325476,9.349676313545379
8.319034228113726,9.058764241728568,10.483233454902642
6.296839335810728,6.8034884787105465,11.28606863779853
5.897618366079366,6.795824129091701,15.322010219576711
6.219363962284759,6.723014215056752,14.980117146608096
5.980435561153916,7.6943703007671616,14.574420346985598
6.915116301551576,7.326375314359676,11.43261294374497
5.876940880822014,7.398309377772302,12.852887036265535
16.102327556693563,8.643477520507677,10.866737531008003
11.590728961490004,7.160968516445101,7.381164678338279
9.106185783030107,4.974275200636035,13.25689680509626
10.652904024516328,4.542035572003176,14.389524650233101
9.500691013319837,9.789791723662779,12.943857768631938
7.619623461999906,6.230211207735914,11.12792647625324
5.516212779281105,7.32622695446349,13.302936198740925
6.6217339205820345,6.96938617127207,9.477598762578062
11.294682745651063,11.129802888009985,16.75922237105189
9.032161638924517,9.02760987207056,8.893491092247169
9.628358964922235,12.569603958215897,10.601706235589829
13.034727676428451,6.077476188688711,11.82722009960842
6.4863590027509055,11.912763948964992,10.66360583038017
9.246477666438729,8.955628391312667,8.653700641031145
9.404755213265613,6.05264730840426,11.052804943713246
10.303765397851565,7.8481324524357055,9.882707497444306
10.17392835313227,10.099998514070062,11.050073107396567
10.801590044697962,7.784296941197874,11.297903986396557
10.998725405304869,7.825968321832599,10.799453946751715
10.538086488700964,13.60084657761975,10.30295051345226
7.971201441046197,8.75522006318816,8.334745058813022
11.056850029552686,7.09454374549385,7.8314455655886395
9.586860705458745,10.283871597956496,14.70953230889589
9.353857121159464,9.487228083070022,14.125253369103413
9.795156357177344,9.350448579181638,11.300994595184873
12.871458837318364,9.983611001903965,10.967271085028358
12.660374932965349,12.0835107094767,8.941508506018591
15.638262676902182,16.94294282277809,12.890959773718029
19.268562342238482,16.07253286547673,11.506236053936327
6.510610545270981,9.67643652696445,12.034850473173051
6.58641183642727,10.315511860581646,11.814842051269235
22.640255781096172,7.946121460072046,10.72796621706563
21.17053888782401,7.68987727238062,11.319463086133792
20.22722106926606,9.631737399060718,7.4810848400649155
6.066440135586297,9.026811143700186,10.211332377544371
5.99532207391881,9.030939776962992,10.025274773828441
6.247923961804893,9.179192269608325,10.090459466394679
11.312802219782666,8.57967814669788,9.941949492400292
8.640776940378943,8.64822041296245,7.779792862083758
16.312836214861846,13.053475184571292,15.585485888125822
18.831437293289106,10.358542744856043,12.876762328208367
15.963769917475302,9.589451071227211,11.87882955604979
15.174447114420465,9.04458393972788,11.630699414399468
11.058049518695709,9.998107003199832,12.81646710461821
10.481440550303866,10.160157077578946,11.74591471361125
12.841013432827856,9.410072137151236,12.745868016751482
13.33513411816661,10.789052212256916,8.553927684836319
12.2923217028669,10.076960076828216,9.028274387915406
9.691121025537825,11.446587341275814,11.958924167311643
9.361707310015952,11.551195020700606,11.208969067774234
9.549592843218225,7.274993645879111,11.328074732557392
10.505300559448832,9.63222030954527,8.639325152600733
11.351490466565087,9.90808091337588,8.36090349531213
11.615325850833257,12.08052927155569,6.493378803315287
7.974311074157977,8.944660054668377,13.483338004629276
18.73382437790593,13.430370757175774,7.8983161230586045
16.391976907846317,13.589107736161,9.349039789345065
18.158206816699767,12.424152797598394,8.467128615095122
13.303968389656198,9.922017153548753,8.575127362911855
9.208031086575646,10.446768996134042,12.061248924237304
15.539324969340422,9.72980535404975,10.44784484864427
17.011092057681864,10.131362137842398,11.148217116144888
10.725873279896165,12.790512325592893,8.715543206771303
9.732606928028892,14.329402176917975,8.458832278972258
9.203777206375202,11.78495797176261,11.04072462427566
11.868233988558588,6.066023134238178,13.556452243564648
13.03675599183237,9.782344703897031,14.129932730863143
13.107113223961308,11.07723238878695,10.848966461224967
9.99940297295778,10.795840382446817,10.674219472465822
8.282241911671663,6.187771237052121,9.05689301719955
7.975757649575439,6.0046049694038,9.311430073573778
8.021963077587595,4.483578417905846,10.875677432251887
17.67569993954943,11.392789438217326,9.295583531543846
16.50881824619176,10.270053283840271,9.428227229777448
16.32895301195092,9.519346016146972,8.745880919580806
