time,obs,obs_id,id
3,6.65546040241758,1,14
3.5,6.92111121826874,1,14
4,6.69651520008558,1,14
4.5,6.7226343017402,1,14
5,6.60234739358831,1,14
5.5,6.75165720756508,1,14
6,6.68252606903015,1,14
6.5,6.69912747729003,1,14
7,6.59909959431085,1,14
7.5,6.73944642352839,1,14
8,6.45035205491909,1,14
8.5,6.55866025940957,1,14
9,6.75994150919325,1,14
9.5,6.89768153401591,1,14
10,6.28563463349025,1,14
10.5,6.56628673580239,1,14
11,6.37080880300447,1,14
11.5,6.71519431414502,1,14
12,6.39396773932693,1,14
12.5,5.94615984883103,1,14
13,6.2056450858128,1,14
13.5,6.13284190350205,1,14
14,6.24822612989607,1,14
14.5,6.48470416040959,1,14
15,6.29709359744492,1,14
15.5,6.07590071450943,1,14
16,6.3973047208471,1,14
16.5,5.7683866881557,1,14
17,5.91420716834812,1,14
17.5,5.83248930662839,1,14
18,5.78166841977599,1,14
18.5,6.24995066788435,1,14
19,5.64334629730772,1,14
19.5,5.56545417862591,1,14
20,5.86570011839433,1,14
20.5,5.47664763503367,1,14
21,5.511569820919,1,14
21.5,5.4754257716431,1,14
22,5.49796891106354,1,14
22.5,5.71411516723472,1,14
23,5.47441917470812,1,14
23.5,5.56152370048411,1,14
24,4.95856991723095,1,14
24.5,5.62994287935517,1,14
25,5.5884786501802,1,14
25.5,5.3742924664172,1,14
26,5.09988804838895,1,14
26.5,4.86318838111272,1,14
27,5.32346658004359,1,14
27.5,5.00658059939133,1,14
28,4.64427635591481,1,14
28.5,5.1809373955007,1,14
29,4.48678975744552,1,14
29.5,4.8173197539159,1,14
30,4.82911686135106,1,14
0,2.11402180842892,1,15
0.5,4.87051370185662,1,15
1,5.86564970202171,1,15
1.5,5.47393051492991,1,15
2,5.85255849874004,1,15
2.5,5.996693076643,1,15
3,5.83707287519909,1,15
3.5,5.76369915649775,1,15
4,5.89464807967029,1,15
4.5,6.00132689858735,1,15
5,5.89705311432688,1,15
5.5,5.53034124685649,1,15
6,6.1531708514982,1,15
6.5,5.7277035675432,1,15
7,6.19764178302568,1,15
7.5,5.7899258957494,1,15
8,5.92412397579559,1,15
8.5,5.74428970950622,1,15
9,5.66731180071266,1,15
9.5,5.64280420502949,1,15
10,5.3214239005151,1,15
10.5,5.66660067642149,1,15
11,5.68966324593936,1,15
11.5,5.75221679384357,1,15
12,5.60315791757222,1,15
12.5,5.63221354328746,1,15
13,5.55717471372086,1,15
13.5,5.48823289016098,1,15
14,5.36766062225396,1,15
14.5,5.5442539617584,1,15
15,5.25895017028787,1,15
15.5,5.29652118833361,1,15
16,5.53045854011876,1,15
16.5,5.47155866265101,1,15
17,5.06960218130926,1,15
17.5,5.22562432780812,1,15
18,5.40608563762027,1,15
18.5,5.23254903567093,1,15
19,5.75975698710693,1,15
19.5,5.32443903591621,1,15
